p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene
1.49744899039435e-13	-1.09937310001578	0.539	0.623	4.46224824647612e-09	15	Ccl6
1.97758156743029e-12	-1.42794055412509	0.104	0.174	5.89299531278553e-08	15	Arg1
3.67732375138788e-12	-0.906289407818045	0.356	0.425	1.09580570467608e-07	15	Cxcl2
3.79257894329386e-12	-0.995477923711851	0.048	0.109	1.13015059931214e-07	15	Lcn2
2.36785923075119e-11	-0.896039657458441	0.136	0.203	7.05598372171546e-07	15	Ccl7
4.58445212141924e-11	-1.08527010946499	0.548	0.588	1.36612088766172e-06	15	Fabp5
3.23487873113511e-07	-1.98565717618078	0.891	0.721	0.00963961513090952	15	Spp1
3.04661645496889e-06	-1.84923424386739	0.061	0.101	0.090786123741618	15	Retnlg
0.000135067936698244	-2.14836196829614	0.38	0.41	1	15	S100a8
0	1.22865503928982	0.944	0.445	0	16	Stmn1
0	1.12567748732582	0.991	0.582	0	16	Lgals1
0	1.10292755569786	0.686	0.108	0	16	Pclaf
0	1.09209529364167	0.858	0.326	0	16	Pf4
0	0.95151143211483	0.62	0.125	0	16	Birc5
0	0.928967492142336	0.998	0.859	0	16	Tuba1b
0	0.808978195392644	0.98	0.622	0	16	Tagln2
0	0.801766131642511	0.622	0.11	0	16	Top2a
0	0.794600510225622	0.897	0.285	0	16	Ms4a7
0	0.789173289586199	0.8	0.226	0	16	Cks1b
0	0.707281012502668	0.822	0.249	0	16	Cfp
0	0.707277032381796	0.744	0.227	0	16	Smc4
0	0.702476244211155	0.59	0.105	0	16	Mki67
0	0.700701458096247	0.589	0.116	0	16	Cdca3
0	0.69381969346429	1	0.974	0	16	Ptma
2.5829131277459e-279	-1.62676190366904	1	0.995	7.69682282937001e-275	16	Cst3
9.16042195639292e-276	0.815066837604015	0.543	0.157	2.72971413878553e-271	16	Ube2c
8.63080781167193e-273	0.804622863672483	0.998	0.879	2.57189441980012e-268	16	Tubb5
1.53470449192221e-235	0.878860998416977	0.95	0.596	4.573265915479e-231	16	Vim
5.05044892981072e-220	0.85609578596475	0.908	0.503	1.5049832765943e-215	16	Dab2
6.28996424674753e-218	-1.99258276154133	0.525	0.763	1.8743464458883e-213	16	Sparc
9.54604199832913e-214	0.814156624605685	0.622	0.221	2.8446250550821e-209	16	F13a1
4.43450073486514e-205	-1.18977036898162	0.992	0.939	1.32143687398246e-200	16	Hexb
3.26263454880352e-195	-0.931200355841204	0.981	0.963	9.72232469197962e-191	16	Junb
2.89096049824344e-186	-1.10404688452307	0.296	0.652	8.61477318871563e-182	16	Serpine2
3.36711651357194e-186	-1.04038931404154	0.472	0.73	1.0033670498793e-181	16	Ldhb
1.04463938486025e-181	0.907750107226951	0.993	0.888	3.11292090294506e-177	16	Lyz2
1.99968821909151e-181	0.811805072983945	0.944	0.691	5.95887092407078e-177	16	Hmgb2
4.70674094003479e-172	-1.27757092461133	0.856	0.835	1.40256173272097e-167	16	Cd81
3.94870197590129e-163	-0.839593415870114	0.971	0.95	1.17667370179883e-158	16	Ctsl
1.01847177985325e-156	-1.14722852126396	0.618	0.801	3.03494405678469e-152	16	Btg2
1.26026048019663e-148	-0.881405485450302	0.941	0.876	3.75545020493795e-144	16	Ly86
1.87838364651016e-148	0.777961570829931	0.206	0.042	5.59739542823562e-144	16	Lyve1
6.37192283565064e-148	1.16222097013673	0.496	0.2	1.89876928579554e-143	16	Mrc1
1.21273531174807e-146	-0.908157955000407	0.295	0.616	3.61382995547807e-142	16	Plxdc2
3.53877806598649e-145	-1.14573690179401	0.162	0.532	1.05452047588331e-140	16	Siglech
3.70218181700662e-134	-1.09395755618586	0.463	0.666	1.1032131596498e-129	16	Gpr34
4.36274182178943e-134	-0.997953162218425	0.694	0.773	1.30005343547503e-129	16	Olfml3
1.74410217689974e-131	-1.03243602201221	0.818	0.825	5.19725007694355e-127	16	Selplg
3.17875668147702e-122	-0.791041480249121	0.896	0.897	9.47237703513338e-118	16	Btg1
7.70191427753189e-115	-1.45338185506098	0.538	0.676	2.29509343556173e-110	16	P2ry12
1.1792475456438e-113	-0.803902897456277	0.953	0.883	3.51403976126396e-109	16	Csf1r
3.91064267310116e-111	-0.791984159546018	0.877	0.901	1.16533241015741e-106	16	Nfkbia
4.92493337905129e-111	-0.77434513339671	0.637	0.724	1.46758089762349e-106	16	Lpcat2
5.55535359470788e-106	-0.768941125958127	0.814	0.806	1.655439817687e-101	16	Basp1
4.57912815077875e-105	-0.884793048090773	0.729	0.776	1.36453439765056e-100	16	Ier5
2.01457283666582e-97	-1.08188025153575	0.658	0.749	6.00322559598048e-93	16	Rhob
3.67063008610818e-96	-1.0876419145452	0.17	0.457	1.09381105935938e-91	16	Crybb1
2.89900488166832e-87	-0.924445682927084	0.267	0.508	8.63874464688343e-83	16	Il1a
3.70177315199785e-86	-0.754466277181931	0.87	0.853	1.10309138156384e-81	16	Marcks
6.80252406429574e-84	-0.760873575444523	0.502	0.63	2.02708414591949e-79	16	Icam1
4.96548538725631e-82	-0.808262506120268	0.794	0.798	1.47966499054851e-77	16	Ier2
2.86226410711013e-81	-0.770505531085198	0.302	0.524	8.52926081277749e-77	16	Gpr84
1.54614487892002e-76	-0.867449500464789	0.583	0.674	4.60735712469376e-72	16	Tmem119
1.12705686704248e-75	-1.05811943357748	0.852	0.84	3.35851675809988e-71	16	Jun
3.53496006982461e-75	-0.88304357192514	0.82	0.773	1.05338275120703e-70	16	Cx3cr1
1.06185192539011e-73	-1.05155025392247	0.525	0.665	3.16421255246999e-69	16	Egr1
3.32549190611178e-65	-0.840876451596711	0.699	0.743	9.90963333102249e-61	16	Jund
6.04794155997127e-65	-0.8952061582095	0.669	0.712	1.80222610545584e-60	16	Cd83
3.44616777180295e-60	-1.13103258463056	0.59	0.662	1.02692353431956e-55	16	Klf2
1.71935126414981e-36	-0.888589129197851	0.786	0.766	5.12349483204003e-32	16	Ccl3
1.00702918816907e-26	-1.18674172349083	0.775	0.738	3.00084627782502e-22	16	Ccl4
7.12713803002401e-22	-0.702469650131335	0.878	0.839	2.12381586156686e-17	16	Cd14
7.39836337860649e-21	-0.744280834430182	0.458	0.506	2.20463830319095e-16	16	Tnf
1.42791727808217e-16	-0.696602537978542	0.549	0.616	4.25505069695707e-12	16	Ccl12
1.74700167071475e-12	-0.79439155657066	0.113	0.185	5.20589027856288e-08	16	Atp6v0c
1.37140675689598e-09	-0.939160306548604	0.39	0.406	4.08665499487433e-05	16	Il1b
8.12454252462780e-09	-3.0663789592949	0.289	0.324	0.000242103242691384	16	S100a9
5.84588074534798e-08	-1.91116041030368	0.053	0.101	0.00174201400330624	16	Retnlg
1.24444765077605e-07	-1.05247675977158	0.062	0.109	0.00370832955454754	16	Lcn2
1.92839199386069e-07	-0.733135969751401	0.447	0.32	0.00574641530250547	16	Thbs1
4.62276194960297e-05	-0.949172398726047	0.115	0.151	1	16	Chil3
0.000117712782870874	-2.89726422226564	0.434	0.409	1	16	S100a8
0.000419974606338218	-0.840471544405477	0.104	0.072	1	16	Stfa1
0	3.51756776245439	0.527	0.062	0	17	Camp
0	3.36053734342606	0.562	0.069	0	17	Ngp
0	3.28134869962129	0.659	0.063	0	17	Stfa1
0	2.72830583606104	0.996	0.4	0	17	S100a8
0	2.53027198031695	0.985	0.313	0	17	S100a9
0	2.50092568902376	0.87	0.096	0	17	Lcn2
0	2.3742651999633	0.448	0.022	0	17	Ltf
0	2.29893796080691	0.628	0.017	0	17	Stfa2
0	2.2351361289821	0.708	0.031	0	17	Stfa2l1
0	2.2205337430837	0.613	0.028	0	17	Stfa3
0	2.20022714417808	0.919	0.07	0	17	Wfdc21
0	1.83660160109285	0.857	0.084	0	17	Pglyrp1
0	1.58788598617743	0.791	0.209	0	17	Anxa1
0	1.52364920975653	0.637	0.097	0	17	Ifitm6
0	1.46496909401572	0.922	0.118	0	17	Hp
0	1.45613872308481	0.77	0.089	0	17	Retnlg
0	1.34181419162878	0.744	0.068	0	17	G0s2
0	1.08630733134623	0.792	0.048	0	17	Mmp9
0	0.977301996503842	0.704	0.079	0	17	Lrg1
0	0.974665297556085	0.513	0.073	0	17	Mmp8
0	0.94764803421079	0.989	0.392	0	17	S100a11
0	0.942815388237126	0.625	0.121	0	17	Ifitm1
0	0.917689442689573	0.926	0.296	0	17	Gsr
0	0.915441442359894	0.822	0.117	0	17	Slpi
0	0.867780924268669	0.577	0.016	0	17	Asprv1
0	0.848788511371327	0.51	0.03	0	17	Cd177
0	0.836729355656199	0.559	0.093	0	17	Ly6c2
0	0.828102275282412	0.373	0.027	0	17	Serpinb1a
0	0.802432981034063	0.229	0.006	0	17	Fcnb
0	0.779903549139554	0.702	0.094	0	17	F630028O10Rik
0	0.774739709524737	0.826	0.146	0	17	Mcemp1
0	0.729769301827525	0.684	0.029	0	17	Chil1
0	0.717106256207818	0.659	0.059	0	17	Trem3
0	0.694311332365515	0.641	0.039	0	17	Hdc
2.86153961577051e-281	0.699710534384863	0.912	0.371	8.52710190103454e-277	17	S100a6
3.3165996395924e-179	1.45845564376618	0.452	0.146	9.88313526602139e-175	17	Chil3
1.45136664063952e-165	1.00284445272708	0.923	0.691	4.3249274524417e-161	17	Hmgb2
1.39911010714017e-142	-0.744179333691027	0.834	0.927	4.169208208267e-138	17	Cd68
4.79037842144528e-80	-0.858366898521219	0.995	0.995	1.42748486580648e-75	17	Cst3
2.06964955491928e-79	-0.7553808269975	0.974	0.99	6.16734870870396e-75	17	Ctsd
6.27604772768223e-69	-0.740622885592195	0.968	0.944	1.87019946237203e-64	17	Rpl13a
8.40298918291662e-62	1.02671959400384	0.827	0.547	2.50400674661732e-57	17	Hmgn2
2.60256451465967e-55	-0.76305766599691	0.708	0.755	7.75538199723435e-51	17	Syngr1
1.29743075274814e-38	-0.774463657965139	0.672	0.712	3.86621390011418e-34	17	Cd83
1.16084331805852e-23	-1.49062823067111	0.146	0.266	3.45919700348259e-19	17	Gpnmb
2.36339176551948e-10	-0.891640267769182	0.671	0.588	7.04267112207149e-06	17	Lgals1
1.04143666682852e-09	0.880352635985986	0.539	0.388	3.10337712348231e-05	17	Mt2
2.31867278173244e-08	-0.805683684723947	0.807	0.738	0.000690941302228448	17	Ccl4
1.44275006278282e-07	-1.3521346429228	0.839	0.722	0.00429925091208653	17	Spp1
1.96470892670347e-302	-0.723387308141517	0.945	0.989	5.85463613068368e-298	18	Rpl32
2.8589997298284e-294	-0.71974616750317	0.941	0.987	8.51953329491565e-290	18	Rps19
1.37379919502287e-292	-0.807084783141554	0.969	0.998	4.09378422124866e-288	18	Rpl41
4.39467283967135e-290	-0.784813846681616	0.94	0.992	1.30956855949367e-285	18	Rpl10
1.1159645199389e-288	-0.704499236095477	0.919	0.986	3.32546267296594e-284	18	Rps5
1.04282916040467e-261	-0.949778394682198	0.882	0.987	3.10752661508989e-257	18	Rpl23a
5.7552829263591e-258	-0.727087381916853	0.913	0.98	1.71501675922575e-253	18	Rpl14
2.13316949689938e-250	-0.838804729990655	0.853	0.975	6.35663178381046e-246	18	Rps17
4.37082645725072e-248	-0.892674393306436	0.855	0.976	1.30246257599614e-243	18	Rpl35
3.39353186876455e-239	-0.761015041027895	0.915	0.988	1.01123856157315e-234	18	Rps28
2.67279211668243e-231	-0.706031504246434	0.911	0.995	7.96465322850196e-227	18	Pfn1
1.60617854043391e-230	-0.753105615668705	0.876	0.988	4.78625143263902e-226	18	Sh3bgrl3
5.97410323144889e-221	-0.711430245642428	0.874	0.983	1.78022302193946e-216	18	Serf2
1.45959066306417e-219	-0.730073635455349	0.942	0.998	4.34943421686491e-215	18	Rps27
1.34155178246551e-210	-0.857499880299545	0.849	0.97	3.99769015656898e-206	18	Rpl31
3.62444348497736e-205	-0.756951864767873	0.766	0.96	1.0800479140884e-200	18	Rpl27
5.473653810741e-202	0.805845763620708	0.997	0.992	1.63109409906271e-197	18	Malat1
1.48523176467324e-192	-0.945415762191775	0.997	1	4.42584213554978e-188	18	Fth1
1.37024278196342e-182	-0.743592860900207	0.707	0.93	4.08318646597281e-178	18	Sem1
4.74797670444976e-169	-0.725168501696623	0.877	0.974	1.41484957815898e-164	18	Gapdh
7.43676848164571e-158	0.77714641666498	0.959	0.936	2.2160826398456e-153	18	mt-Nd2
1.07289197458859e-150	-0.699902159010374	0.53	0.844	3.19711079507655e-146	18	Rps27l
1.81559598496794e-141	-1.1520951185819	0.378	0.768	5.41029447560595e-137	18	Tmsb10
1.27075582063889e-140	-1.02643319203646	0.749	0.947	3.78672526992183e-136	18	Rpl13a
1.12003481283751e-139	-0.781072136762607	0.743	0.946	3.3375917387745e-135	18	Cd52
1.75828010116014e-137	0.750588099694433	0.914	0.806	5.23949887344711e-133	18	mt-Nd3
5.44548342378792e-132	-0.78271224320424	0.442	0.782	1.62269960545456e-127	18	Txn1
5.46189068364013e-119	-0.804174132506145	0.197	0.603	1.62758880481792e-114	18	Capg
3.44055089075851e-116	-0.707339560664626	0.591	0.854	1.02524975993713e-111	18	Alox5ap
4.6461853155761e-114	-1.03440650550167	0.577	0.839	1.38451676218852e-109	18	Cstb
2.55539737523584e-112	-0.718397531505995	0.254	0.634	7.61482863846527e-108	18	Tagln2
3.63359172084973e-111	-1.22102238432814	0.19	0.574	1.08277399689601e-106	18	Ifitm3
1.67275512581145e-110	-0.776376821225005	0.987	1	4.98464299940554e-106	18	Ftl1
5.72169502589513e-109	-1.03904734891262	0.563	0.834	1.70500790076649e-104	18	Srgn
4.04212714345546e-100	-0.916246597668114	0.224	0.577	1.20451346747829e-95	18	Msrb1
1.68680784015566e-97	-0.75957954579069	0.577	0.825	5.02651868287987e-93	18	Mif
1.22760712830392e-95	-1.0002066013699	0.253	0.576	3.65814648163285e-91	18	Ifitm2
7.52050092847685e-95	-0.933938238333914	0.263	0.607	2.24103407167682e-90	18	Vim
1.25189821065633e-94	-1.01088725410418	0.112	0.451	3.73053147793478e-90	18	Ifi27l2a
5.00892850528617e-92	-1.30549535155492	0.204	0.535	1.49261060529023e-87	18	Crip1
2.2461374688184e-85	-1.14873536846005	0.232	0.561	6.69326504333194e-81	18	Lgals3
7.15260197214234e-85	-1.08067979449503	0.29	0.594	2.1314038616787e-80	18	Lgals1
6.40861463078934e-79	-0.819207849973129	0.192	0.508	1.90970307382892e-74	18	Anxa2
2.92111131941601e-78	-1.38332801572272	0.106	0.406	8.70461962072777e-74	18	S100a11
6.95989932823771e-71	-0.957897646198686	0.251	0.548	2.07398040082155e-66	18	Wfdc17
6.57466389081491e-64	-0.945605985973362	0.089	0.354	1.95918409282394e-59	18	S100a10
8.09161030017398e-64	-1.53098507516797	0.119	0.384	2.41121895334884e-59	18	S100a6
2.2178266928789e-54	-0.929087312869207	0.058	0.282	6.60890176210982e-50	18	S100a4
2.28848497763667e-51	-0.930464158441549	0.167	0.409	6.81945638485951e-47	18	Il1b
1.91903221583881e-42	-1.21102761192745	0.402	0.625	5.71852409997807e-38	18	Ccl6
1.07195055047975e-39	-0.927849188741989	0.216	0.427	3.19430544537461e-35	18	Cxcl2
2.21651103652978e-35	-0.919024235002408	0.034	0.193	6.60498123775508e-31	18	AA467197
7.82663516562094e-32	-0.88143487280836	0.395	0.59	2.33225901300339e-27	18	Fabp5
9.73481886647552e-27	-1.04950349934127	0.176	0.338	2.90087867402104e-22	18	Pf4
1.13091472849963e-25	-2.45128348816397	0.244	0.412	3.37001279945605e-21	18	S100a8
1.24475898822726e-24	-1.31293474839221	0.06	0.19	3.70925730901842e-20	18	H2-Ab1
4.66991959743863e-24	-1.12842658864745	0.05	0.175	1.39158934084074e-19	18	Arg1
1.5689306694583e-20	-0.815451003390188	0.03	0.131	4.67525650191878e-16	18	Ifitm1
2.46765475970878e-20	-0.834370873223087	0.045	0.152	7.35336441845618e-16	18	Chil3
1.29184706816341e-18	-1.69439378540991	0.273	0.422	3.84957507842015e-14	18	Cd74
1.36889917749365e-18	-0.939194777953493	0.049	0.146	4.07918265901332e-14	18	Plac8
3.82809835040926e-15	-1.05283329446639	0.031	0.109	1.14073502743846e-10	18	Lcn2
1.9532356591875e-14	-1.23651657449701	0.027	0.101	5.82044694081284e-10	18	H2-Aa
3.33144557590962e-14	-2.32241486819854	0.206	0.325	9.92737467165309e-10	18	S100a9
7.53871900964942e-12	-1.68751292779027	0.034	0.101	2.24646287768543e-07	18	Retnlg
0	3.33369716850906	0.346	0.012	0	19	Igkc
0	2.37497391635001	0.275	0.004	0	19	Elane
0	2.2721702355134	0.456	0.036	0	19	Prtn3
0	2.07266840156661	0.346	0.006	0	19	Cd79a
0	1.90869458441853	0.334	0.011	0	19	Ebf1
0	1.80472342291981	0.269	0.004	0	19	Ly6d
0	1.65850426811075	0.195	0.003	0	19	Mpo
0	1.64637919412426	0.228	0.002	0	19	Iglc2
0	1.49376680050663	0.249	0.003	0	19	Ctsg
0	1.33755209867603	0.192	0.002	0	19	Vpreb3
0	1.22201537810063	0.234	0.003	0	19	Nkg7
0	1.19287210098731	0.391	0.02	0	19	Ptprcap
0	1.06565806945902	0.201	0.002	0	19	Ms4a1
0	1.05130033957727	0.178	0.002	0	19	Iglc3
0	0.964151622133178	0.207	0.004	0	19	Ms4a3
0	0.932035922345804	0.216	0.002	0	19	Mzb1
0	0.93160058898008	0.201	0.006	0	19	Ccr7
0	0.798424647077686	0.157	0.001	0	19	Fcmr
0	0.727945260022858	0.491	0.044	0	19	Sell
1.67363695438833e-275	0.71572328635528	0.37	0.03	4.98727076038179e-271	19	Serpinb1a
5.29524445868941e-268	1.81561349776597	0.763	0.142	1.57792989624486e-263	19	Plac8
1.30162094932123e-220	0.925395051323777	0.503	0.069	3.87870026688234e-216	19	Rrm2
9.67285541411753e-194	0.707004692371699	0.462	0.065	2.88241418485288e-189	19	Lockd
4.02330263683855e-182	0.992828566731794	0.686	0.153	1.19890395275152e-177	19	Napsa
4.1287468426075e-179	1.47312542396255	0.577	0.115	1.23032527162861e-174	19	Pclaf
6.55537837301624e-179	2.08005914412371	0.536	0.098	1.95343720137511e-174	19	Ly6c2
1.0221273618248e-172	0.838741470527065	0.589	0.122	3.04583732550173e-168	19	Rasgrp2
2.0067150159915e-172	1.05968479606144	0.243	0.021	5.97981007615306e-168	19	Gm8369
2.92731841910338e-166	0.952828254612696	0.678	0.157	8.72311615708616e-162	19	Cytip
1.02171712216978e-160	0.849249529665664	0.186	0.013	3.04461485235373e-156	19	Ms4a4b
9.99134340099655e-158	-1.62933132160318	0.772	0.977	2.97732042006296e-153	19	Ctss
1.22453112497952e-154	-1.79408850777415	0.506	0.958	3.64898029932648e-150	19	Lgmn
2.24589348409534e-154	-2.14797427777287	0.784	0.991	6.69253799325571e-150	19	Ctsd
3.89022576301254e-153	-1.81980322025801	0.734	0.985	1.15924837512011e-148	19	Ctsb
1.39885463919089e-149	-2.11758686150772	0.553	0.929	4.16844693932492e-145	19	C1qb
4.57318155674024e-145	-2.10839883932751	0.491	0.917	1.36276237209303e-140	19	C1qc
2.52839522245849e-142	0.76656985604936	0.456	0.082	7.53436492340405e-138	19	4930523C07Rik
1.20971619871366e-140	-1.75028695835366	0.405	0.912	3.60483330054682e-136	19	Trem2
5.13384929571049e-140	-1.41856973865438	0.574	0.959	1.52983575162877e-135	19	Grn
1.43724725308919e-139	-1.19603400779128	0.754	0.979	4.28285308948049e-135	19	Ctsz
1.38742481506319e-137	-2.14420005763783	0.55	0.914	4.13438720640681e-133	19	C1qa
7.34930799882882e-137	0.895941634933779	0.536	0.117	2.190020290571e-132	19	Top2a
1.82503225141392e-136	-2.00547995640049	0.586	0.942	5.43841360598835e-132	19	Hexb
4.24011118833104e-129	-1.57659764864035	0.58	0.952	1.26351073301077e-124	19	Ctsl
4.73256218236715e-129	0.81782241423359	0.325	0.048	1.41025620472359e-124	19	Cd69
2.21308979091757e-128	-1.38302722049535	0.423	0.928	6.59478626795526e-124	19	Cd68
2.31678285912201e-128	-1.52370058850649	0.494	0.937	6.90378124189767e-124	19	Cd9
5.75308058331418e-128	-1.95055770416381	0.911	0.995	1.71436048302179e-123	19	Cst3
9.02627666367184e-122	1.06705449105579	0.991	0.974	2.68974018300757e-117	19	Ptma
8.20745910105839e-119	1.69266308872941	0.982	0.76	2.44574073752439e-114	19	Tmsb10
9.3330309278812e-118	-1.09970182492118	0.521	0.961	2.78114988619932e-113	19	Fcgr3
2.76245324416402e-115	-1.19473951000229	0.479	0.913	8.23183442228436e-111	19	Rgs10
9.64795768576814e-115	0.852527871767951	0.536	0.131	2.87499491078205e-110	19	Birc5
3.79064202101443e-111	-1.11247366895048	0.263	0.849	1.12957341584209e-106	19	Cd300c2
1.00869691071411e-109	0.869495760435943	0.536	0.148	3.00581592423697e-105	19	Dut
1.72052367258692e-107	-1.23036028747421	0.37	0.878	5.12698849194175e-103	19	Aif1
2.80206686878691e-107	-1.40452202501252	0.464	0.911	8.34987906229812e-103	19	Cd63
3.65275738402489e-106	-1.46285437440043	0.402	0.886	1.08848517286558e-101	19	Csf1r
1.59825227630116e-105	-1.04976966033174	0.5	0.905	4.76263195814983e-101	19	Ctsa
1.71893164845107e-103	-1.11035508837948	0.586	0.91	5.12224441921933e-99	19	Hexa
4.8806018291261e-102	-1.54425704135241	0.249	0.811	1.45437053906129e-97	19	Fcrls
8.44329387779993e-102	-0.905199752095692	0.68	0.997	2.5160171426456e-97	19	Fcer1g
9.26970530062252e-101	-1.484899994118	0.201	0.775	2.7622794825325e-96	19	Olfml3
9.28899189875374e-101	-0.944027347614738	0.731	0.997	2.76802669590963e-96	19	Tyrobp
3.25423602751779e-100	-1.08724117730781	0.325	0.835	9.69729793840027e-96	19	Abhd12
4.09633283595825e-100	0.712608357361981	0.586	0.187	1.2206662217872e-95	19	Lbr
6.70412217332096e-100	1.05227539039671	0.5	0.129	1.99776136642791e-95	19	Hp
1.87174808753035e-99	-1.21006792927683	0.269	0.816	5.57762212603168e-95	19	Itgb5
2.71590894434023e-99	-0.989986079818431	0.405	0.869	8.09313706323946e-95	19	Anxa3
2.56648421219075e-98	-1.36867677208731	0.485	0.879	7.64786630390721e-94	19	Selenop
1.31279393178539e-97	-0.978811072888916	0.272	0.796	3.91199463732729e-93	19	Camk1
6.51477331272364e-97	-1.10559401009216	0.34	0.87	1.94133729945852e-92	19	Bcl2a1b
6.19655833442894e-96	-1.2526838463042	0.269	0.809	1.84651241807648e-91	19	Basp1
1.92473326578703e-95	-1.07830904365069	0.246	0.78	5.73551265871876e-91	19	Rnase4
8.64019583882467e-92	-1.07836362230362	0.396	0.866	2.57469195801136e-87	19	Trf
1.21334643352002e-91	0.914071195839621	0.802	0.348	3.6156510372463e-87	19	S100a10
2.933405550611e-91	-1.42162937551472	0.243	0.757	8.74125520026573e-87	19	Syngr1
4.10744905326815e-91	-0.926126149491087	0.885	0.986	1.22397874338338e-86	19	Itm2b
1.23774862534995e-89	-0.973196555850997	0.198	0.745	3.68836712868032e-85	19	C3ar1
3.73434441247256e-88	-1.33023092569384	0.382	0.855	1.1127972914727e-83	19	Marcks
3.98615917172576e-88	-1.26568433538287	0.568	0.878	1.18783557158256e-83	19	Ly86
2.79666725344031e-87	-1.1859491045336	0.257	0.775	8.33378874852679e-83	19	Timp2
8.70026438872415e-87	-1.24427067954531	0.994	1	2.59259178519591e-82	19	Ftl1
1.80213230676697e-86	0.739941899967023	0.621	0.233	5.37017406093491e-82	19	Smc4
1.44272818033474e-85	1.01580494769076	0.37	0.088	4.29918570457951e-81	19	Gimap6
5.43744195676908e-85	-0.8336685691435	0.405	0.829	1.62030332869762e-80	19	Itm2c
2.04049365977423e-84	0.746569176300353	0.997	0.976	6.08046705676122e-80	19	H3f3a
5.33618447278053e-84	1.71016886005807	0.828	0.694	1.59012961104387e-79	19	Hmgb2
1.5441973289113e-83	0.812349001430797	0.639	0.247	4.60155362042278e-79	19	Fam107b
2.07688792280577e-83	-1.49290184710677	0.269	0.776	6.18891832116893e-79	19	Cx3cr1
3.90122651781316e-83	-0.915110681814002	0.26	0.774	1.16252649004314e-78	19	Fcgr1
8.55326414270798e-81	-0.951695403255647	0.251	0.732	2.54878718188555e-76	19	Lair1
1.7135342477779e-80	-0.97326680471133	0.305	0.803	5.10616070495337e-76	19	Mafb
3.09756762923166e-80	0.973940424743127	0.284	0.055	9.23044177834742e-76	19	Ltb
1.0220508720647e-78	-1.92406166103443	0.778	0.92	3.04560939366559e-74	19	Apoe
2.46097980078122e-78	-1.01585906217812	0.18	0.719	7.33347370834794e-74	19	Hpgds
3.07848762496019e-78	-1.8068113581936	0.331	0.761	9.17358527361888e-74	19	Sparc
2.2391178608855e-77	-1.41693338954543	0.559	0.836	6.67234731365269e-73	19	Cd81
2.11815553743105e-76	0.717960119221092	0.944	0.898	6.31189168599077e-72	19	Sub1
2.83708801813944e-76	1.02112249804035	0.911	0.9	8.45423858525373e-72	19	Hmgb1
1.38936797798795e-75	0.860948533906454	0.592	0.233	4.14017763760628e-71	19	Cks1b
4.4220082204059e-75	0.873951074312952	0.577	0.229	1.31771422959875e-70	19	Tuba4a
9.49138467038542e-75	-1.30978271533179	0.183	0.676	2.82833771792815e-70	19	Tmem119
1.30603161481126e-74	-1.01914932263728	0.228	0.725	3.89184360897606e-70	19	Lpcat2
3.72016942282201e-74	-0.778323305652875	0.207	0.705	1.10857328630673e-69	19	P2ry6
5.5253113319532e-74	-1.12305833893352	0.388	0.803	1.64648752380873e-69	19	Ckb
1.07318706623445e-72	-0.896177338482657	0.379	0.814	3.19799013867203e-68	19	Sirpa
3.57535867001738e-71	-1.0591084683796	0.299	0.728	1.06542113007848e-66	19	Ldhb
4.11643020773665e-71	0.895290414290656	0.58	0.235	1.22665503760344e-66	19	Emb
1.03269428795542e-70	-0.70026590039675	0.462	0.855	3.07732570867835e-66	19	Asah1
3.74698373446822e-70	-1.26399250564755	0.201	0.665	1.11656368303418e-65	19	Gpr34
5.7107480177191e-69	-0.764633320964775	0.195	0.664	1.70174580180011e-64	19	Rab3il1
5.777993382197e-69	0.703604361104479	0.997	0.957	1.72178424796088e-64	19	Rpl27
5.78254601488788e-69	-1.5736759943146	0.207	0.676	1.72314088697644e-64	19	P2ry12
1.00280251115552e-68	-0.863316222676889	0.456	0.812	2.98825120299233e-64	19	Bin1
1.16415704515159e-68	0.777230730557859	0.269	0.057	3.46907157884723e-64	19	Gimap1
2.06426573749488e-68	-0.800661418914857	0.29	0.719	6.15130547116098e-64	19	Scoc
5.7433068765246e-68	0.82286818047553	0.885	0.764	1.71144801613557e-63	19	Snrpg
1.20933205721951e-67	-0.712274392716152	0.754	0.968	3.60368859730842e-63	19	Npc2
1.36324947647221e-67	-0.799627739106553	0.263	0.74	4.06234711493954e-63	19	Lrp1
2.78438626386417e-67	0.728960516465825	0.565	0.219	8.29719262768884e-63	19	Cenpa
2.92768369036754e-67	-0.772106080922444	0.257	0.722	8.72420462892624e-63	19	Slc15a3
3.48693720528697e-67	-1.00005668887647	0.308	0.74	1.03907241780346e-62	19	Epb41l2
4.10876778958768e-67	-0.838195280655048	0.266	0.714	1.22437171361923e-62	19	Adgre1
4.41419540560832e-67	-1.37641800150518	0.343	0.749	1.31538608891722e-62	19	Rhob
9.37903127871581e-67	0.854548543920902	1	0.997	2.79485753074452e-62	19	Rps27
1.36155659391981e-66	-0.766903276103445	0.447	0.835	4.05730249422165e-62	19	Vsir
2.28334522496661e-66	-1.05015356103908	0.195	0.66	6.804140435878e-62	19	Ltc4s
6.55210695631533e-66	-0.805182140096679	0.166	0.646	1.95246235191241e-61	19	Tmem86a
8.99858005624813e-65	-0.902413061471208	0.343	0.754	2.68148687096138e-60	19	Cyfip1
9.2788928624343e-65	0.726522797683736	0.962	0.916	2.7650172840768e-60	19	Rpl22l1
1.11168081064769e-64	-0.95392578433277	0.263	0.697	3.31269764764905e-60	19	Sgk1
